Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,AIV,AAPL,AMAT,ADM,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BCR,BBT,BDX,BBY,BIIB,BLK,HRB,BA,BXP,BSX,BMY,AVGO,CHRW,COG,CDNS,CPB,COF,CBOE,KMX,CCL,CAT,CBG,CBS,CELG,CNC
2001-05-02,39.171616,13.392296,,,2.113601,,21.289837,32.950001,,42.189377,6.240281,35.640774,25.315964,26.966248,11.46,6.675111,8.412403,20.584629,5.7775,8.75,,42.730354,,7.1780300000000015,27.422806,,,5.08395,17.110001,17.986238,,22.650793,30.009438,1201.091675,25.12113,,,10.973597,3.562606,54.453651,5.337385,26.687275,40.134144,5.796001,3.375,,25.503922,2.375617,14.054321,1.708704,21.728762,8.169032000000001,,18.479044,8.893298,29.101753,31.620001,22.78867,36.121307,24.271622,2.4120060000000003,18.428038,37.383213,19.263935,20.366457,24.590403,18.897184,46.540001,24.883848,8.370303,44.245461,18.09169,7.935,27.170315,,10.620725,2.1182,22.1,19.553244,53.964546,,5.15,19.197819,16.379948000000002,,,2.08625,
2001-05-03,39.57494000000001,13.522182,,,2.058761,,20.196266,32.610001000000004,,42.21558,6.024317,35.940056,24.506508,26.702244,10.14,6.724837,8.397225,20.873922,5.715,8.7,,41.964153,,7.1640130000000015,27.283644,,,5.142753,16.75,17.606409,,22.391247,29.468094,1208.397705,24.958757,,,10.963097,3.566554,52.003937,5.378486,27.01948,38.023907,5.817079,3.5,,24.645435,2.374379,14.083285,1.603958,20.898388,8.004133,,18.23044,8.844446000000003,28.827011,31.469999,22.869642,35.400154,23.938389,2.302759,18.375494,37.949947,19.124048,20.5984,23.994551,18.708511,45.099998,24.913233,8.248901,44.245461,18.04542,7.855,27.319181,,10.436378,2.132284,21.0,19.367867,53.11034,,5.35,18.966352,16.295279,,,2.00875,
2001-05-04,40.327774,13.75242,,,2.046575,,20.559132,30.99,,42.364082,6.074328,36.50536,24.455524,27.205105,10.56,6.776932,8.533828,20.751532,5.745,8.6,,41.470997,,7.264454,27.402933,,,5.282285,17.559998999999998,17.93013,,22.905613,30.432785,1232.50708,25.256428,,,11.166821,3.683686,54.584877,5.519405,27.489,38.748566,6.2133129999999985,3.7125,,25.086071,2.3545830000000003,14.160524,1.654725,20.473265,8.41637,,18.383099,8.915281,28.711609000000006,31.0,22.85445,36.114986,24.482441,2.340245,18.516716,38.553989,19.193993,20.751154,24.063299,18.718445000000006,51.939999,24.722219,8.308046000000001,44.591137,18.022289,7.795,27.701309,,10.598153,2.183146,21.799999,19.617153,54.525623,,5.275,19.109314,16.461361,,,2.09625,
2001-05-07,39.625362,13.873439,,,2.094559,,20.469652,30.01,,41.708958,5.91065,36.924347,24.691347,26.91596,9.99,6.866911,8.389634,20.584629,5.85,8.8,,42.695118,,7.236425,27.316786,,,5.18262,16.92,17.93013,,22.839544,30.002499,1230.169312,25.256428,,,10.952598,3.633673,54.322411,5.479479,27.923079,37.745193,6.339772,3.69,,25.14686,2.328599,14.073626999999998,1.603958,20.159391,8.629353,,18.740725,8.82002,28.931416,31.01,22.768435,35.25465,24.142406,2.308651,18.467451,38.292992,19.316381,20.705896,24.391785,17.708868,52.959999,25.295269,8.437225999999999,44.722496,18.110197,7.685,28.346447,,10.515388,2.190972,21.74,19.78335,54.66553100000001,,5.49,18.993582,16.773973,,,2.3,
2001-05-08,39.107773,14.080066,,,2.076279,,20.907084,29.75,,40.363792,5.731058,37.476349,24.487391,27.318262,10.33,6.795875,8.446551,20.879488,5.7325,9.5,,43.549389,,7.140656,27.767422,,,5.082953,16.18,17.792013,,22.619745,28.663025,1227.393066,23.416313,,,10.690072,3.562606,54.401146,5.519405,27.55101,38.191132,6.415648,3.6875,,25.162054,2.303853,14.002832,1.578896,20.898388,8.931654,,18.518297,8.849331,29.123749,31.24,22.78867,35.80501599999999,24.400833,2.3022240000000003,18.296667000000006,37.882839,19.159018,20.479601,24.055668,17.573151,55.02,25.662621,8.476135000000001,44.681004,18.036169,7.765,27.790628,,10.624494,2.167495,21.74,19.751389,53.785847,,6.24,19.136545,16.884693,,,2.4675,
2001-05-09,39.299335,14.274892,,,2.208046,,20.638662,28.15,,39.140915,5.7742510000000005,37.443096,24.857061,27.513119,10.07,6.784035,8.465525,21.001884,5.58,9.15,,44.905636,,7.171022,27.893333,,,5.120826,15.01,17.869701,,22.638855,28.871237,1225.3477779999996,22.911188,,,10.776183,3.521808,53.333771,5.600437,28.148981,36.909073,6.5125980000000006,3.79,,24.934126000000006,2.270446,14.195932,1.540982,20.278587,8.724747,,18.426708,9.027637,29.079782,30.620001,22.6217,35.748081,25.162512,2.2733060000000003,18.188295,37.912682,19.150274,20.479601,24.399424,17.493719,54.189999,26.118126,8.595978,45.055305,18.077803,7.755,27.790628,,10.537957,2.20662,21.450001,19.62355,53.408859,,6.285,19.402048,16.933538000000002,,,2.5,
2001-05-10,39.672394,14.198139,,,2.254507,,20.022285,28.700001,,37.996647,5.826539,37.602715,24.990902,27.971991,9.57,6.812449000000001,8.431372999999999,21.140972,5.85,8.89,,45.795109,,7.175692999999999,27.840324,,,5.214511,14.62,17.822222,,22.767868,29.731817,1212.781128,23.082573,,,10.897989,3.409942,52.65135600000001,5.561683,28.016108000000006,36.431282,6.483091,3.75,,25.108871,2.251885,14.13478,1.478006,20.266666,8.75923,,18.5968,8.834676,29.338043,30.950001,22.464857,36.051727,25.169315,2.388443,18.319662,37.741154,19.202734,20.37211,23.37578,18.19545,52.810001,26.448729,8.681581,45.713814,18.050045,7.645,27.547472,,10.793787,2.216011,21.370001,19.725817000000006,53.450741,,5.825,19.619896,17.39922,,,2.385,
2001-05-11,39.450577,14.540548,,,2.1859580000000003,,19.813517,27.68,,38.686695,5.733331,36.891094,25.296839,27.695402,9.34,6.741412,8.530033,20.501177,5.785,8.8,,44.632618,,7.192048,27.721039,,,5.157702,14.68,17.761785999999994,,23.021109,29.336237,1199.630493,22.730782,,,10.923197,3.3980980000000005,53.01880600000001,5.5288010000000005,27.679468,35.993324,6.466231,3.775,,24.956924,2.233327,14.186274,1.468367,20.544785,8.745439,,18.426708,8.605078,28.733591,31.32,22.409203,35.140785,24.808874,2.375055,17.577412,37.286263,19.272676,20.321196,23.024384,17.046858,52.0,26.470781,8.723602,45.755409,18.04542,7.705,27.775747,,10.835174,2.204273,20.77,19.649124,53.60154,,6.53,19.293121,17.324316,,,2.4125,
2001-05-14,39.759781,14.714701000000002,,,2.152445,,19.460588,27.200001,,37.542431,5.8810980000000015,36.578514,24.697718,28.00342,8.9,6.765091,8.526239,20.757099,5.515,9.2,,44.667843,,7.203725,27.833693,,,5.073985,13.33,18.038033,,23.23135,29.433388,1203.283447,21.747589,,,11.015605,3.388885,53.325031,5.542893,28.264151,35.83405300000001,6.533674,3.745,,24.85816,2.204868,14.305348,1.496642,19.742218,8.579906,,18.66658,8.52203,29.013849,31.82,22.338364,35.362198,25.58415,2.372378,17.866436,37.845554,19.237703,20.281593,23.513285,17.232222,50.639999,26.56628,8.698702,46.261391,17.952876999999994,7.64,27.755901,,10.861511,2.367032,20.860001,19.39983,52.981579,,7.2,18.891472,17.200567000000003,,,2.325,
2001-05-15,39.709362,15.201751000000002,,,2.075517,,19.281641,29.139999,,36.94846,5.846998,37.27018,23.86915,28.204559000000003,9.16,6.509357,8.469319,20.668076,5.5,9.8,,44.553337,,7.182703,28.032503,,,5.074982,13.54,18.029406,,23.03544,29.037802000000006,1212.050781,21.576204,,,10.891689,3.379672,52.992558,5.513534,29.234194,36.160542,6.575827,3.4625,,24.615047,2.2271400000000003,14.379368,1.489573,19.82168,8.586803999999999,,18.906452,8.693007000000001,28.986374,31.76,22.439554,35.621552,26.590651,2.409864,18.079912,38.792622,19.294525,20.490904,23.543833,17.45068,49.810001,27.330353,8.728272,46.157429,18.077803,7.965,27.914698,,11.245253,2.40459,20.799999,19.14415,53.89475600000001,,7.5,19.211426,17.304783,,,2.3325,
2001-05-16,42.394936,15.880666,,,2.151683,,20.424917,31.5,,36.642746,5.976579,38.241173,24.538378,29.354862,9.96,6.615912,8.734932,20.907299,5.72,10.13,,45.994526,,7.2410960000000015,28.675331,,,5.217503,14.13,18.409248,,23.608822,30.745089,1237.767456,21.873873,,,11.036605,3.395465,56.868359,5.538197,29.300627,37.562046,6.575827,3.425,,25.640671,2.2457,14.446953,1.548694,21.49435,8.724747,,19.58247,9.161976,30.552444,31.879999,22.469917,37.285275,26.86268,2.533035,18.572548,39.903763,19.565542,20.932184,23.74246,17.540064,53.18,26.558935,9.02243,46.268337,18.198112,8.025,28.237268,,11.282875,2.479804,22.0,19.176115,55.79653199999999,,7.06,19.756054,18.206823,,,2.43375,
2001-05-17,41.790276,15.851147,,,2.215662,,21.672583,31.549999,,39.481571,5.610572,38.879635,24.6786,29.864035,10.29,6.795875,8.814622,21.179909,6.0125,10.96,,46.64682,,7.215405,28.522915,,,5.176639,14.78,18.491253,,23.5037,30.786739,1225.3477779999996,23.912422,,,11.570055,3.452057,58.451935,6.08309,29.93405,38.541504,6.525244,3.3625,,25.579891,2.251885,14.562812,1.51335,21.414881,8.586803999999999,,19.059103,9.188845,30.519485,32.849998,22.839270000000006,37.854618,27.556351,2.589265,18.588976,40.298992,19.770988,20.836014,23.681349,18.589348,55.099998,27.183418,9.059784,47.682396,18.383194,8.155,28.088392,,11.644045,2.515063,21.950001,18.824545,55.93895,,6.775,20.218981,17.991892,,,2.80125,
2001-05-18,41.567326,15.650426,,,2.162347,,21.130768,32.490002000000004,,39.961979,5.678772,38.274429,22.944981,28.908573,10.01,6.772195,8.712164999999999,21.090895,6.0,11.05,,46.70851500000001,,7.250442,29.072956,,,5.219496,14.72,18.525785,,23.771276,30.328684000000006,1221.840454,24.174015,,,11.641466,3.395465,57.270809,6.200525,30.270685,39.218384,6.4367230000000015,3.525,,25.868591,2.1962080000000004,14.659368,1.512065,21.851921,8.862685,,19.416733,8.206945,30.618393,32.540001000000004,23.06189,37.481392,27.685562,2.568915,18.720337,39.672569,19.552422,20.700237,23.559118,18.586039000000003,57.049999,27.198112,9.098696,47.377399,18.508125,8.19,27.790628,,11.659098,2.569124,21.9,18.383493,55.771416,,6.88,19.81732,17.991892,,,2.87375,
2001-05-21,41.580826,15.721267,,,2.220232,,22.612062,34.400002,,40.232773,5.676499,38.420742,24.219696,28.908573,10.9,6.817183999999999,8.87154,21.307867,7.125,11.95,,47.801521,,7.2410960000000015,29.748913,,,5.005215,16.379998999999998,18.689804,,24.03886,31.223959000000004,1237.328613,23.9034,,,11.561657,3.434947,58.521915,6.63503,30.332693,42.324001,6.491521,4.0575,,26.134487,2.233327,14.662582,1.513992,22.85314,9.069595,,19.194304,8.307085,31.200863,33.950001,23.036598,38.107658,28.222815,2.610151,18.552845,39.933582,19.744759,20.621037,24.261925,20.55884,62.450001,27.330353,9.604524,47.61307100000001,18.438715,8.745,27.438282,,11.768205,2.679599,23.1,18.60083,57.782101,,6.825,20.096436,18.138432,,,2.99375,
2001-05-22,40.874805,15.629765,,,2.294875,,23.004751,33.990002000000004,,41.272224,5.662859,38.972744,25.016399,29.166304,12.81,6.9782020000000005,8.924658,21.307867,6.7475,12.07,,48.965054,,7.210733,29.715794,,,4.922492,16.25,18.668228,,23.890745000000006,31.959633,1215.703613,24.282248000000006,,,11.555358,3.461269,57.953224,6.6232880000000005,29.677134,41.448055,6.4367230000000015,3.8325,,26.088913,2.1962080000000004,14.755909,1.510137,22.483646,8.979937,,18.91518,8.351052000000001,30.7283,33.220001,23.107437,37.721779,27.77397,2.55874,19.258965,40.753872,19.836569,20.937847,24.643869,20.317207,60.200001,27.308304,9.395966,47.134808,18.545145,8.575,27.264595,,11.350597,2.649042,23.709999,18.37711,60.37084599999999,,6.78,20.116852,18.301252,,,3.08875,
2001-05-23,40.753201,15.615002,,,2.369518,,22.105043,32.66,,41.612865,5.455985,38.314331,24.175085,28.914858,11.26,6.838496000000001,8.689397,21.179909,6.335,12.01,,49.273548,,7.189711,29.324791,,,4.963353,15.6,19.026476,,24.330322,31.022701,1198.169556,23.434357,,,11.320133,3.523124,56.08971,6.359061,28.791252000000004,39.696167,6.280757,3.85,,26.050926,2.121969,14.86212,1.4927860000000002,21.033478,9.124773,,18.688391,8.023750999999999,30.470034,32.580002,23.476788,37.253658,26.86268,2.522324,19.249105,40.835915,19.757875,20.728525,24.185528,19.820698,57.169998,26.705864,9.330599,45.748474,18.59141,8.605,26.927151,,11.023283,2.591845,22.629999,18.498554,58.226109,,6.995,20.014744,17.91048,,,3.08125,
2001-05-24,40.192432,15.331634,,,2.566787,,22.592176,31.950001,,40.800526,5.478717,38.859684,23.136185,28.317705,11.93,6.772195,8.708374000000001,20.740404,6.5125,11.56,,51.785717,,7.2177380000000015,29.318169,,,5.02714,16.75,19.250937,,24.421104,30.9533,1207.082397,23.326117,,,11.664569,3.395465,58.74065,6.224011,28.481195,38.621155,6.398786,4.1325,,26.028128,2.039071,14.7881,1.490859,21.621489,9.138567,,18.793062,8.351052000000001,30.794233,33.009998,23.588089,36.72861500000001,26.182617,2.498762,19.702333,40.753872,19.910868,20.553144,24.842503,19.939859,60.419998,26.265064,9.322819,45.193939,18.73947,8.625,26.549982,,11.290399,2.507228,23.34,18.651964000000003,56.977837,,7.495,20.082821,17.71509,,,3.3375,
2001-05-25,40.12149,15.172232,,,2.610963,,22.219372,31.940001,,40.049335,5.390059,39.405037,24.022116,28.858292,10.95,6.812449000000001,8.761497,20.779343,6.505,10.15,,51.803352,,7.096274,29.470589,,,5.036111,17.09,19.121443,,24.086634,30.071903,1202.6990970000004,23.271994,,,11.637266,3.4191550000000004,57.629532,6.194654,27.55101,38.700775,6.702285000000002,4.075,,25.921776,2.088562,14.797753,1.462584,21.339397,9.104082,,18.470318,8.172749000000001,30.772259,32.849998,23.674103,36.532497,26.86268,2.473591,19.28196,40.216953,19.867161,20.428684,25.346684,20.231148,60.529999,26.529543,9.294802,43.897728,18.70245,8.49,26.89736,,11.249021,2.505659,23.6,18.47298,56.324333,,7.5,19.599474,17.584845,,,3.50375,
2001-05-29,40.452553,15.157474,,,2.561455,,20.718197,29.43,,39.65626500000001,5.380966,38.174671,22.913109,29.128586,11.13,6.843232,8.719757000000001,20.823854,6.4775,9.95,,52.552586,,7.044886,29.856586,,,5.146739,17.219998999999998,19.147341,,23.842958,29.433388,1201.529785,22.35194,,,11.908195,3.462586,58.880611,5.9492150000000015,27.196659000000004,37.347038,6.639057000000001,3.78,,26.438387,2.165275,14.707643,1.379687,20.600405,9.000628,,18.832315,7.73309,30.442551,33.060001,23.497021,36.058041,26.672258000000006,2.507865,19.574251,40.433224,20.107567,20.343822,25.293194,19.608849,60.419998,26.999729,9.361729,44.036369,18.688576,8.4,26.87751,,11.10605,2.479804,22.209999,18.671139,55.79653199999999,,7.455,19.45257,17.956064,,,3.64375,
2001-05-30,39.641811,15.195847,,,2.473865,,19.942759,27.950001,,38.922543,5.280939,37.709122,20.950039,28.927433,10.05,6.731941,8.621102,20.695894,6.365,9.25,,51.882702,,7.042551,30.08955,,,5.101889,15.66,19.203451,,23.795166,29.336237,1193.738281,20.971855,,,11.761178999999998,3.462586,57.585781,5.707301,27.595303,34.631626000000004,6.660133,3.695,,26.4004,2.084851,14.57247,1.271085,19.448208,9.145465,,18.431067,7.464410000000001,30.112848,32.91,23.289583,36.184547,26.271025,2.525061,19.488052,40.343731,24.51812,20.304226,26.164063,17.970369,59.849998,26.705864,9.240328,43.703651,18.503498,8.615,27.239792,,10.910418,2.4171240000000003,21.450001,18.664738,54.992279,,7.045,19.138262,17.38945,,,3.50625,
2001-05-31,40.057323,15.343435,,,2.594207,,19.768784,28.25,,39.65626500000001,5.30822,37.256882,21.377073,29.39887,10.33,6.802978,8.689397,20.256388,6.5,10.0,,52.97568100000001,,7.182703,29.963089,,,5.1238160000000015,16.690001000000002,19.250937,,23.986305,29.232138,1184.090576,22.315855,,,12.120314,3.507331,58.075722,5.945693,27.732618,35.47570800000001,6.55475,4.0075,,26.590332,2.084851,14.762351999999998,1.28201,19.837576,9.310991,,18.77561,7.457084,29.530382,33.07,23.441364,36.994297,26.794676000000006,2.551923,19.643873000000006,40.72406,24.675493,20.451309,26.22518,17.593023000000006,61.599998,26.742607,9.28235,43.592751,18.452599,8.66,26.917213,,11.230207,2.413206,21.15,18.882074,54.548225,,7.43,19.288582,17.636938,,,3.54625,
2001-06-01,40.3377,15.237184,,,2.707694,,20.171412,29.6,,39.245728,5.433252,38.573708,21.651134,29.700594,10.35,6.634857000000001,8.700783,20.656952,6.56,10.05,,55.787548,,7.105619,28.685234,,,5.109864,16.950001,19.069639,,23.412914,29.412579,1170.787476,22.59548,,,12.399644,3.53102,60.000492,5.918684,27.546589,36.550728,6.4957379999999985,4.0025,,26.370001,2.115783,14.755909,1.342416,20.389832,9.214436,,18.339481,7.71355,30.030422,33.849998,23.324993,36.817173,26.658657,2.519689,19.262608,41.27589,24.605543,20.37211,26.622412,17.874372,65.389999,26.059341,9.487791,45.055305,18.452599,8.63,27.914698,,10.820126,2.433578,21.49,18.824545,56.173546,,7.725,19.227091,17.861626,,,3.8425,
2001-06-04,40.536991,15.302117,,,2.674942,,20.04714,27.610001,,38.948738,5.558286,39.385086,21.351576,30.002304,10.15,6.651432000000002,8.841178,20.5735,6.51,10.15,,55.267475,,7.112625,28.618679,,,5.0989010000000015,16.91,19.117134,,23.470253,29.66242,1185.113647,21.873873,,,12.781879,3.546813,61.14661,5.754274,28.184418,35.873867,6.828744,3.84,,26.567541,2.220953,14.833158,1.327635,19.889219,9.179948,,18.335117,7.945591999999999,30.376619,33.610001000000004,23.527384,37.007927,26.930681,2.593828,19.438326,41.216232,24.706081,20.553144,26.989092,18.010099,68.959999,26.375257,9.690129,45.76926,18.623795,8.775,28.286905,,10.989425,2.459433,22.1,18.939596,56.55055600000001,,8.3,19.124601,18.164482,,,4.125,
2001-06-05,41.043728,15.600245,,,2.683321,,20.718197,28.9,,37.158104,5.667406,40.243019,21.733992,30.102894,10.13,6.691687,8.886713,20.595755,6.76,10.25,,55.135265,,7.0869339999999985,29.224339,,,5.0660110000000005,16.440001000000002,18.892673,,23.465475,29.56526,1194.323242,22.108391,,,12.387044,3.653414,61.260342,5.959785,27.900938,38.700775,6.727579,3.725,,26.901812,2.2902430000000003,14.820273,1.345628,20.862625,9.304096,,18.492123,8.19473,31.266806,33.82,23.577986,36.499226,26.753868,2.680863,19.875957,40.619648,24.810993,20.592751,27.439791,18.768103,74.57,26.926279,9.918916,46.393105,18.535875,8.985,28.738497,,11.230207,2.460216,23.459999,18.920427,57.807224,,8.225,19.384243,18.2003,,,4.32125,
2001-06-06,41.074108,15.260793,,,2.824989,,20.315561,28.370001,,37.096951,5.787892,39.757523,21.842342,30.077742,10.05,6.634857000000001,8.666635000000001,20.412155,6.9725,9.9,,55.558361,,7.061239,29.350790000000003,,,4.983288,15.99,18.737192,,22.887327,29.065552,1184.090576,21.873873,,,12.044711,3.678421,59.66803,6.013803,26.842302,38.740604,6.6137630000000005,3.7225,,26.818253,2.2580720000000003,14.823496,1.332134,20.922228,9.283406,,18.23044,8.304644999999999,30.910637,33.810001,23.618448,36.200367,25.964991,2.672804,19.789745,40.216953,24.924644,20.513548,27.030031,19.449972,70.959999,26.742607,9.8302,45.817783,18.52663,8.915,28.088392,,10.902891,2.4226080000000003,23.139999,18.568869,55.50330699999999,,7.54,18.830799,17.796505,,,4.16375,
2001-06-07,41.145061,15.246027,,,3.038253,,21.29978,30.280001,,35.24516699999999,5.887918,41.014492,22.842999,30.172039,9.64,6.618281,8.674222,20.30645,6.03,9.55,,54.89726999999999,,6.979482000000001,29.044638,,,4.835783,16.129998999999998,18.570757,,22.791761,28.565859000000003,1185.552124,22.099369,,,12.193821,3.737644,60.210472,6.004409,26.160173,40.850826,6.525244,3.625,,26.651104,2.3187,14.900737,1.391896,22.257177,9.428242,,18.186832,8.480511,30.552811,33.77,23.628576,36.092262,25.386932,2.664209,19.759911,39.56073,24.8547,20.423025,27.037687,20.237766,72.959999,26.191607,9.995966,45.505867,18.554394,8.85,28.128098,,10.993183,2.3113490000000003,24.07,18.568869,55.38604399999999,,7.4,18.76247,17.903973,,,4.2125,
2001-06-08,40.574162,15.207654000000002,,,2.9514240000000003,,20.892174,31.1,,36.13612,5.91065,41.905678,22.313992,29.91431,9.25,6.625386,8.621102,20.423288,5.63,9.3,,54.914898,,6.991161,29.191048,,,4.81186,15.7,18.789749,,23.064114,28.447884,1180.582031,22.000151,,,12.357637,3.825823,59.01185600000001,5.619225,26.523382,39.266155,6.449369,3.75,,26.635908,2.297666,14.871773,1.370048,21.9592,9.386859,,18.073439,8.671025,30.084887,33.549999,23.552673,36.117699,25.24412,2.6577610000000003,19.570938,39.068531,24.609917000000006,20.117521,26.899807,20.671387,71.660004,26.051998,9.961563,44.771103,18.489614000000003,8.765,28.018906,,11.098707,2.370113,23.75,18.357929,55.16819,,7.475,18.639484,17.692299,,,4.10625,
2001-06-11,40.651871,14.874104,,,3.00017,,21.021418,30.049999,,37.123158,5.867457,41.11425,21.523666,29.669165000000003,9.12,6.604075,8.617303999999999,20.473364,5.265,9.26,,54.438904,,7.028536,29.384052,,,4.835783,14.86,18.925526,,23.240898,28.739382,1183.359253,21.558167,,,12.189623,3.950848,58.399437,5.448946,26.585451000000006,37.769104,6.676995,3.875,,26.780254,2.2457,15.061648000000002,1.287793,21.303638,9.442036,,18.396179,8.397461999999999,30.084887,33.049999,23.491959,35.767971,25.162512,2.61908,19.474794,39.061077,24.52249,20.089233,26.409613,19.777668,68.940002,25.530363,9.930291,44.708729,18.771868,8.68,27.830322,,10.929117,2.352093,23.129999,18.217304,54.891727,,7.375,18.366184,17.376421,,,3.9675,
2001-06-12,41.239647,14.971515,,,3.0413,,20.469652,29.67,,37.490021,5.862911,42.105194,21.224102,29.688034,9.15,6.464367,8.454142,21.113152,5.4125,8.88,,54.341949,,7.065907000000001,29.483892,,,4.8935879999999985,14.64,19.087584,,23.169233,29.01005,1182.043579,20.656155,,,11.851489,3.932423,58.548157,5.305676,27.321348,36.670177,6.280757,4.0,,26.856228,2.321175,15.126017,1.305144,21.653275,9.655844,,18.335117,8.463412,29.787621,33.84,23.446421,35.32922,25.672562,2.626064,19.594149,38.867199,24.548714,20.032675,26.539814,19.661814,67.970001,25.515675,9.891191,45.547459,18.924557,8.86,27.443253,,11.136395,2.3113490000000003,23.07,18.063892000000006,54.866596,,7.5,18.188532,17.526217000000006,,,3.9925,
2001-06-13,41.195736,14.989222,,,3.117465,,19.97258,29.280001,,36.607807,5.9538449999999985,42.032043,20.803448,29.769747,8.53,6.561450999999999,8.629710000000001,21.207724,5.575,9.0,,53.839508,,7.035545,29.730152,,,4.8170160000000015,14.12,18.872963,,22.557636,28.815722,1177.07373,20.448687,,,11.918693,3.958797,59.274326,5.263401,26.470188,35.117371,5.964612000000002,4.0625,,26.924612,2.313751,15.206473999999998,1.315426,21.363239,9.662742,,18.330763,8.485393,29.358227000000007,35.27,23.53244,35.602631,26.169012,2.607798,19.594149,38.479412,24.526871,20.04398,26.754282,19.761106,68.5,25.309961,9.852096,45.394966,18.970825,8.785,27.790628,,11.064791,2.233,22.59,17.872132999999994,53.29155,,7.3,18.065544,17.597858,,,3.95375,
2001-06-14,40.79372,14.906569,,,2.822704,,19.391001,27.440001,,35.777992,5.922018,40.861526,19.821909,29.20402,7.6,6.509357,8.541927000000001,21.396887,5.25,8.99,,53.583904,,6.94211,29.630318,,,4.737419999999998,13.29,18.286057,,21.917351,27.601185,1180.435913,19.456463,,,11.874585,3.944291,58.574402,4.996824,26.026875,32.330276,5.876092,3.955,,26.597925,2.281581,15.319107999999998,1.277512,20.262691,9.517904,,18.191202,8.402346000000001,28.350813,36.669998,23.461603,35.113021999999994,25.726969,2.5304330000000004,19.12999,38.04689000000001,24.474405,19.925186,26.463238,19.314251,70.349998,24.648741,9.853657,44.057167,18.970825,8.68,27.840256,,11.079864,2.154648,21.639999,17.776247,50.686047,,7.005,17.771735999999994,17.646704,,,3.9875,
2001-06-15,40.834274,14.924278,,,2.867642,,19.664394,27.559999,,37.498756,5.933385,42.025391,19.413998,29.512012,7.51,6.350708,8.385437,20.656952,5.2525,8.9,,54.20974,12.743604,6.951453,29.144453,,,4.666892,12.49,18.680252,,22.395176,27.025137,1196.515625,18.861139,,,12.433244,3.985171,58.670647,4.733772,26.151011,32.362137,5.808649,3.8375,,26.483969,2.239514,15.270839000000002,1.313498,19.829622,9.586878,,17.580605,8.570881,28.670092,37.459999,23.330051,34.922256,26.189415,2.5325830000000003,19.236074,37.62183,24.461296,19.834663,26.792595,18.781336,73.0,24.207933,9.820819,44.535446,18.961571,8.57,27.542488,,10.65024,2.115473,21.85,17.680367999999994,50.476612,,6.525,18.038212,17.633682,,,3.8625,
2001-06-18,41.290314,15.083678,,,2.726735,,20.151524,26.4,,37.131889,5.94475,40.568901,19.120813,29.60631,6.72,6.431218,8.435056,20.300894,5.1475,9.02,,54.262627,12.991341,6.836998,28.951454,,,4.513747,11.83,18.65835,,22.40951,26.74753,1206.748901,17.877941,,,12.408042,3.942974,58.60067,4.532959,26.066778,32.728428,5.534655,3.75,,26.438387,2.133105,15.206473999999998,1.306429,19.603161,9.379965,,17.340734,8.299760000000001,28.752682,38.849998,23.203558,34.400837,25.842577,2.518615,19.640556,37.81572,24.430695,20.032675,26.95343,19.264597,71.470001,24.229977,9.816128,44.972137,18.970825,8.585,27.324156,,10.243223,2.094317,21.690001,17.584494,49.622059,,6.45,18.045042,17.734634,,,3.88625,
2001-06-19,40.658611,15.136815,,,2.708455,,21.250069,24.99,,36.68640900000001,5.94475,40.934685,18.687405,29.895464,6.35,6.312822,8.435056,20.061666,5.015,8.53,,54.720989,13.427359,6.799625,28.751776,,,4.493598,11.36,18.89925,,22.638855,26.816931,1222.975464,17.129269,,,12.313534,3.913961,58.591908,4.286348,25.818525,32.784172,5.47564,3.985,,26.559935,2.146716,15.148546,1.297432,19.193937,9.297195,,17.628582,8.534244000000001,28.813236,37.990002,23.2491,34.337246,25.937786,2.535269,19.799706,38.106552,24.43944,20.111874,26.815563,19.92662,70.0,24.318129000000006,9.820819,42.837204,18.9153,8.515,27.269564000000006,,10.073632,2.08805,21.379999,17.584494,50.367683,,6.625,18.120203,17.549017000000006,,,3.85125,
2001-06-20,40.064072,15.423132999999998,,,2.644476,,22.517618,23.950001,,36.68640900000001,5.908377,41.885723,18.113787,29.945751,6.98,6.194426999999999,8.622077,20.684763,5.4025,8.43,,55.910961,13.427359,6.799625,29.051283,,,4.685028,12.53,18.921146,,22.462065,27.386032,1224.290894,17.273594,,,12.750376,3.973304,59.003101,4.177135,25.317574,32.52935,5.479856,3.8625,,26.430788,2.053917,15.351294,1.392539,19.2138,9.338578,,17.445406,8.52203,28.730652000000006,38.75,23.527384,34.79509,25.441338,2.512705,19.938946,38.330288,24.430695,20.360792,27.42066,20.416513,70.839996,24.428343,9.809872,42.358917,18.970825,9.2,27.373779,,9.986957,1.986194,20.75,17.833779999999994,50.694397,,6.95,17.935722,18.073303,,,3.875,
